stem,label,fold,embedding_path,is_augmented,aug_idx
251003_133647_A35W_18-1 [1024]_aug1,Loose,3,data\embeddings\Loose\251003_133647_A35W_18-1 [1024]_aug1.npy,True,1
251003_133647_A35W_18-1 [1024]_aug2,Loose,3,data\embeddings\Loose\251003_133647_A35W_18-1 [1024]_aug2.npy,True,2
251003_133647_A35W_18-1 [1024]_aug3,Loose,3,data\embeddings\Loose\251003_133647_A35W_18-1 [1024]_aug3.npy,True,3
251003_133647_A35W_18-1 [1024]_aug4,Loose,3,data\embeddings\Loose\251003_133647_A35W_18-1 [1024]_aug4.npy,True,4
251003_133647_A35W_18-1 [1024]_aug5,Loose,3,data\embeddings\Loose\251003_133647_A35W_18-1 [1024]_aug5.npy,True,5
251003_133647_A35W_8-1 [1024]_aug1,Loose,1,data\embeddings\Loose\251003_133647_A35W_8-1 [1024]_aug1.npy,True,1
251003_133647_A35W_8-1 [1024]_aug2,Loose,1,data\embeddings\Loose\251003_133647_A35W_8-1 [1024]_aug2.npy,True,2
251003_133647_A35W_8-1 [1024]_aug3,Loose,1,data\embeddings\Loose\251003_133647_A35W_8-1 [1024]_aug3.npy,True,3
251003_133647_A35W_8-1 [1024]_aug4,Loose,1,data\embeddings\Loose\251003_133647_A35W_8-1 [1024]_aug4.npy,True,4
251003_133647_A35W_8-1 [1024]_aug5,Loose,1,data\embeddings\Loose\251003_133647_A35W_8-1 [1024]_aug5.npy,True,5
251003_135630_A35W_11-2 [16384]_aug1,Loose,1,data\embeddings\Loose\251003_135630_A35W_11-2 [16384]_aug1.npy,True,1
251003_135630_A35W_11-2 [16384]_aug2,Loose,1,data\embeddings\Loose\251003_135630_A35W_11-2 [16384]_aug2.npy,True,2
251003_135630_A35W_11-2 [16384]_aug3,Loose,1,data\embeddings\Loose\251003_135630_A35W_11-2 [16384]_aug3.npy,True,3
251003_135630_A35W_11-2 [16384]_aug4,Loose,1,data\embeddings\Loose\251003_135630_A35W_11-2 [16384]_aug4.npy,True,4
251003_135630_A35W_11-2 [16384]_aug5,Loose,1,data\embeddings\Loose\251003_135630_A35W_11-2 [16384]_aug5.npy,True,5
251003_135630_A35W_14-1 [1024]_aug1,Loose,2,data\embeddings\Loose\251003_135630_A35W_14-1 [1024]_aug1.npy,True,1
251003_135630_A35W_14-1 [1024]_aug2,Loose,2,data\embeddings\Loose\251003_135630_A35W_14-1 [1024]_aug2.npy,True,2
251003_135630_A35W_14-1 [1024]_aug3,Loose,2,data\embeddings\Loose\251003_135630_A35W_14-1 [1024]_aug3.npy,True,3
251003_135630_A35W_14-1 [1024]_aug4,Loose,2,data\embeddings\Loose\251003_135630_A35W_14-1 [1024]_aug4.npy,True,4
251003_135630_A35W_14-1 [1024]_aug5,Loose,2,data\embeddings\Loose\251003_135630_A35W_14-1 [1024]_aug5.npy,True,5
251003_135630_A35W_17-1 [1024]_aug1,Loose,3,data\embeddings\Loose\251003_135630_A35W_17-1 [1024]_aug1.npy,True,1
251003_135630_A35W_17-1 [1024]_aug2,Loose,3,data\embeddings\Loose\251003_135630_A35W_17-1 [1024]_aug2.npy,True,2
251003_135630_A35W_17-1 [1024]_aug3,Loose,3,data\embeddings\Loose\251003_135630_A35W_17-1 [1024]_aug3.npy,True,3
251003_135630_A35W_17-1 [1024]_aug4,Loose,3,data\embeddings\Loose\251003_135630_A35W_17-1 [1024]_aug4.npy,True,4
251003_135630_A35W_17-1 [1024]_aug5,Loose,3,data\embeddings\Loose\251003_135630_A35W_17-1 [1024]_aug5.npy,True,5
251003_135630_A35W_18-1 [1024]_aug1,Loose,0,data\embeddings\Loose\251003_135630_A35W_18-1 [1024]_aug1.npy,True,1
251003_135630_A35W_18-1 [1024]_aug2,Loose,0,data\embeddings\Loose\251003_135630_A35W_18-1 [1024]_aug2.npy,True,2
251003_135630_A35W_18-1 [1024]_aug3,Loose,0,data\embeddings\Loose\251003_135630_A35W_18-1 [1024]_aug3.npy,True,3
251003_135630_A35W_18-1 [1024]_aug4,Loose,0,data\embeddings\Loose\251003_135630_A35W_18-1 [1024]_aug4.npy,True,4
251003_135630_A35W_18-1 [1024]_aug5,Loose,0,data\embeddings\Loose\251003_135630_A35W_18-1 [1024]_aug5.npy,True,5
251003_135630_A35W_20-1 [1024]_aug1,Loose,2,data\embeddings\Loose\251003_135630_A35W_20-1 [1024]_aug1.npy,True,1
251003_135630_A35W_20-1 [1024]_aug2,Loose,2,data\embeddings\Loose\251003_135630_A35W_20-1 [1024]_aug2.npy,True,2
251003_135630_A35W_20-1 [1024]_aug3,Loose,2,data\embeddings\Loose\251003_135630_A35W_20-1 [1024]_aug3.npy,True,3
251003_135630_A35W_20-1 [1024]_aug4,Loose,2,data\embeddings\Loose\251003_135630_A35W_20-1 [1024]_aug4.npy,True,4
251003_135630_A35W_20-1 [1024]_aug5,Loose,2,data\embeddings\Loose\251003_135630_A35W_20-1 [1024]_aug5.npy,True,5
251003_135630_A35W_23-1 [1024]_aug1,Loose,3,data\embeddings\Loose\251003_135630_A35W_23-1 [1024]_aug1.npy,True,1
251003_135630_A35W_23-1 [1024]_aug2,Loose,3,data\embeddings\Loose\251003_135630_A35W_23-1 [1024]_aug2.npy,True,2
251003_135630_A35W_23-1 [1024]_aug3,Loose,3,data\embeddings\Loose\251003_135630_A35W_23-1 [1024]_aug3.npy,True,3
251003_135630_A35W_23-1 [1024]_aug4,Loose,3,data\embeddings\Loose\251003_135630_A35W_23-1 [1024]_aug4.npy,True,4
251003_135630_A35W_23-1 [1024]_aug5,Loose,3,data\embeddings\Loose\251003_135630_A35W_23-1 [1024]_aug5.npy,True,5
251003_135630_A35W_3-2 [16384]_aug1,Loose,2,data\embeddings\Loose\251003_135630_A35W_3-2 [16384]_aug1.npy,True,1
251003_135630_A35W_3-2 [16384]_aug2,Loose,2,data\embeddings\Loose\251003_135630_A35W_3-2 [16384]_aug2.npy,True,2
251003_135630_A35W_3-2 [16384]_aug3,Loose,2,data\embeddings\Loose\251003_135630_A35W_3-2 [16384]_aug3.npy,True,3
251003_135630_A35W_3-2 [16384]_aug4,Loose,2,data\embeddings\Loose\251003_135630_A35W_3-2 [16384]_aug4.npy,True,4
251003_135630_A35W_3-2 [16384]_aug5,Loose,2,data\embeddings\Loose\251003_135630_A35W_3-2 [16384]_aug5.npy,True,5
251003_135630_A35W_4-2 [16384]_aug1,Loose,3,data\embeddings\Loose\251003_135630_A35W_4-2 [16384]_aug1.npy,True,1
251003_135630_A35W_4-2 [16384]_aug2,Loose,3,data\embeddings\Loose\251003_135630_A35W_4-2 [16384]_aug2.npy,True,2
251003_135630_A35W_4-2 [16384]_aug3,Loose,3,data\embeddings\Loose\251003_135630_A35W_4-2 [16384]_aug3.npy,True,3
251003_135630_A35W_4-2 [16384]_aug4,Loose,3,data\embeddings\Loose\251003_135630_A35W_4-2 [16384]_aug4.npy,True,4
251003_135630_A35W_4-2 [16384]_aug5,Loose,3,data\embeddings\Loose\251003_135630_A35W_4-2 [16384]_aug5.npy,True,5
251003_135630_A35W_7-3 [16]_aug1,Loose,1,data\embeddings\Loose\251003_135630_A35W_7-3 [16]_aug1.npy,True,1
251003_135630_A35W_7-3 [16]_aug2,Loose,1,data\embeddings\Loose\251003_135630_A35W_7-3 [16]_aug2.npy,True,2
251003_135630_A35W_7-3 [16]_aug3,Loose,1,data\embeddings\Loose\251003_135630_A35W_7-3 [16]_aug3.npy,True,3
251003_135630_A35W_7-3 [16]_aug4,Loose,1,data\embeddings\Loose\251003_135630_A35W_7-3 [16]_aug4.npy,True,4
251003_135630_A35W_7-3 [16]_aug5,Loose,1,data\embeddings\Loose\251003_135630_A35W_7-3 [16]_aug5.npy,True,5
251010_085148_A35W_2-1 [1024]_aug1,Loose,1,data\embeddings\Loose\251010_085148_A35W_2-1 [1024]_aug1.npy,True,1
251010_085148_A35W_2-1 [1024]_aug2,Loose,1,data\embeddings\Loose\251010_085148_A35W_2-1 [1024]_aug2.npy,True,2
251010_085148_A35W_2-1 [1024]_aug3,Loose,1,data\embeddings\Loose\251010_085148_A35W_2-1 [1024]_aug3.npy,True,3
251010_085148_A35W_2-1 [1024]_aug4,Loose,1,data\embeddings\Loose\251010_085148_A35W_2-1 [1024]_aug4.npy,True,4
251010_085148_A35W_2-1 [1024]_aug5,Loose,1,data\embeddings\Loose\251010_085148_A35W_2-1 [1024]_aug5.npy,True,5
251010_085148_A35W_3-1 [1024]_aug1,Loose,1,data\embeddings\Loose\251010_085148_A35W_3-1 [1024]_aug1.npy,True,1
251010_085148_A35W_3-1 [1024]_aug2,Loose,1,data\embeddings\Loose\251010_085148_A35W_3-1 [1024]_aug2.npy,True,2
251010_085148_A35W_3-1 [1024]_aug3,Loose,1,data\embeddings\Loose\251010_085148_A35W_3-1 [1024]_aug3.npy,True,3
251010_085148_A35W_3-1 [1024]_aug4,Loose,1,data\embeddings\Loose\251010_085148_A35W_3-1 [1024]_aug4.npy,True,4
251010_085148_A35W_3-1 [1024]_aug5,Loose,1,data\embeddings\Loose\251010_085148_A35W_3-1 [1024]_aug5.npy,True,5
251010_085148_A35W_5-2 [16]_aug1,Loose,2,data\embeddings\Loose\251010_085148_A35W_5-2 [16]_aug1.npy,True,1
251010_085148_A35W_5-2 [16]_aug2,Loose,2,data\embeddings\Loose\251010_085148_A35W_5-2 [16]_aug2.npy,True,2
251010_085148_A35W_5-2 [16]_aug3,Loose,2,data\embeddings\Loose\251010_085148_A35W_5-2 [16]_aug3.npy,True,3
251010_085148_A35W_5-2 [16]_aug4,Loose,2,data\embeddings\Loose\251010_085148_A35W_5-2 [16]_aug4.npy,True,4
251010_085148_A35W_5-2 [16]_aug5,Loose,2,data\embeddings\Loose\251010_085148_A35W_5-2 [16]_aug5.npy,True,5
251010_085148_A35W_6-2 [16384]_aug1,Loose,0,data\embeddings\Loose\251010_085148_A35W_6-2 [16384]_aug1.npy,True,1
251010_085148_A35W_6-2 [16384]_aug2,Loose,0,data\embeddings\Loose\251010_085148_A35W_6-2 [16384]_aug2.npy,True,2
251010_085148_A35W_6-2 [16384]_aug3,Loose,0,data\embeddings\Loose\251010_085148_A35W_6-2 [16384]_aug3.npy,True,3
251010_085148_A35W_6-2 [16384]_aug4,Loose,0,data\embeddings\Loose\251010_085148_A35W_6-2 [16384]_aug4.npy,True,4
251010_085148_A35W_6-2 [16384]_aug5,Loose,0,data\embeddings\Loose\251010_085148_A35W_6-2 [16384]_aug5.npy,True,5
251010_085534_A35W_1-3 [16]_aug1,Loose,2,data\embeddings\Loose\251010_085534_A35W_1-3 [16]_aug1.npy,True,1
251010_085534_A35W_1-3 [16]_aug2,Loose,2,data\embeddings\Loose\251010_085534_A35W_1-3 [16]_aug2.npy,True,2
251010_085534_A35W_1-3 [16]_aug3,Loose,2,data\embeddings\Loose\251010_085534_A35W_1-3 [16]_aug3.npy,True,3
251010_085534_A35W_1-3 [16]_aug4,Loose,2,data\embeddings\Loose\251010_085534_A35W_1-3 [16]_aug4.npy,True,4
251010_085534_A35W_1-3 [16]_aug5,Loose,2,data\embeddings\Loose\251010_085534_A35W_1-3 [16]_aug5.npy,True,5
251010_085534_A35W_2-3 [16]_aug1,Loose,2,data\embeddings\Loose\251010_085534_A35W_2-3 [16]_aug1.npy,True,1
251010_085534_A35W_2-3 [16]_aug2,Loose,2,data\embeddings\Loose\251010_085534_A35W_2-3 [16]_aug2.npy,True,2
251010_085534_A35W_2-3 [16]_aug3,Loose,2,data\embeddings\Loose\251010_085534_A35W_2-3 [16]_aug3.npy,True,3
251010_085534_A35W_2-3 [16]_aug4,Loose,2,data\embeddings\Loose\251010_085534_A35W_2-3 [16]_aug4.npy,True,4
251010_085534_A35W_2-3 [16]_aug5,Loose,2,data\embeddings\Loose\251010_085534_A35W_2-3 [16]_aug5.npy,True,5
251014_141452_A35W_10-3 [262144]_aug1,Loose,3,data\embeddings\Loose\251014_141452_A35W_10-3 [262144]_aug1.npy,True,1
251014_141452_A35W_10-3 [262144]_aug2,Loose,3,data\embeddings\Loose\251014_141452_A35W_10-3 [262144]_aug2.npy,True,2
251014_141452_A35W_10-3 [262144]_aug3,Loose,3,data\embeddings\Loose\251014_141452_A35W_10-3 [262144]_aug3.npy,True,3
251014_141452_A35W_10-3 [262144]_aug4,Loose,3,data\embeddings\Loose\251014_141452_A35W_10-3 [262144]_aug4.npy,True,4
251014_141452_A35W_10-3 [262144]_aug5,Loose,3,data\embeddings\Loose\251014_141452_A35W_10-3 [262144]_aug5.npy,True,5
251014_141452_A35W_11-1 [16]_aug1,Loose,0,data\embeddings\Loose\251014_141452_A35W_11-1 [16]_aug1.npy,True,1
251014_141452_A35W_11-1 [16]_aug2,Loose,0,data\embeddings\Loose\251014_141452_A35W_11-1 [16]_aug2.npy,True,2
251014_141452_A35W_11-1 [16]_aug3,Loose,0,data\embeddings\Loose\251014_141452_A35W_11-1 [16]_aug3.npy,True,3
251014_141452_A35W_11-1 [16]_aug4,Loose,0,data\embeddings\Loose\251014_141452_A35W_11-1 [16]_aug4.npy,True,4
251014_141452_A35W_11-1 [16]_aug5,Loose,0,data\embeddings\Loose\251014_141452_A35W_11-1 [16]_aug5.npy,True,5
251014_141452_A35W_12-3 [262144]_aug1,Loose,3,data\embeddings\Loose\251014_141452_A35W_12-3 [262144]_aug1.npy,True,1
251014_141452_A35W_12-3 [262144]_aug2,Loose,3,data\embeddings\Loose\251014_141452_A35W_12-3 [262144]_aug2.npy,True,2
251014_141452_A35W_12-3 [262144]_aug3,Loose,3,data\embeddings\Loose\251014_141452_A35W_12-3 [262144]_aug3.npy,True,3
251014_141452_A35W_12-3 [262144]_aug4,Loose,3,data\embeddings\Loose\251014_141452_A35W_12-3 [262144]_aug4.npy,True,4
251014_141452_A35W_12-3 [262144]_aug5,Loose,3,data\embeddings\Loose\251014_141452_A35W_12-3 [262144]_aug5.npy,True,5
251014_141452_A35W_14-1 [16]_aug1,Loose,3,data\embeddings\Loose\251014_141452_A35W_14-1 [16]_aug1.npy,True,1
251014_141452_A35W_14-1 [16]_aug2,Loose,3,data\embeddings\Loose\251014_141452_A35W_14-1 [16]_aug2.npy,True,2
251014_141452_A35W_14-1 [16]_aug3,Loose,3,data\embeddings\Loose\251014_141452_A35W_14-1 [16]_aug3.npy,True,3
251014_141452_A35W_14-1 [16]_aug4,Loose,3,data\embeddings\Loose\251014_141452_A35W_14-1 [16]_aug4.npy,True,4
251014_141452_A35W_14-1 [16]_aug5,Loose,3,data\embeddings\Loose\251014_141452_A35W_14-1 [16]_aug5.npy,True,5
251014_141452_A35W_15-3 [262144]_aug1,Loose,1,data\embeddings\Loose\251014_141452_A35W_15-3 [262144]_aug1.npy,True,1
251014_141452_A35W_15-3 [262144]_aug2,Loose,1,data\embeddings\Loose\251014_141452_A35W_15-3 [262144]_aug2.npy,True,2
251014_141452_A35W_15-3 [262144]_aug3,Loose,1,data\embeddings\Loose\251014_141452_A35W_15-3 [262144]_aug3.npy,True,3
251014_141452_A35W_15-3 [262144]_aug4,Loose,1,data\embeddings\Loose\251014_141452_A35W_15-3 [262144]_aug4.npy,True,4
251014_141452_A35W_15-3 [262144]_aug5,Loose,1,data\embeddings\Loose\251014_141452_A35W_15-3 [262144]_aug5.npy,True,5
251014_141452_A35W_16-1 [16]_aug1,Loose,3,data\embeddings\Loose\251014_141452_A35W_16-1 [16]_aug1.npy,True,1
251014_141452_A35W_16-1 [16]_aug2,Loose,3,data\embeddings\Loose\251014_141452_A35W_16-1 [16]_aug2.npy,True,2
251014_141452_A35W_16-1 [16]_aug3,Loose,3,data\embeddings\Loose\251014_141452_A35W_16-1 [16]_aug3.npy,True,3
251014_141452_A35W_16-1 [16]_aug4,Loose,3,data\embeddings\Loose\251014_141452_A35W_16-1 [16]_aug4.npy,True,4
251014_141452_A35W_16-1 [16]_aug5,Loose,3,data\embeddings\Loose\251014_141452_A35W_16-1 [16]_aug5.npy,True,5
251014_141452_A35W_18-1 [16]_aug1,Loose,1,data\embeddings\Loose\251014_141452_A35W_18-1 [16]_aug1.npy,True,1
251014_141452_A35W_18-1 [16]_aug2,Loose,1,data\embeddings\Loose\251014_141452_A35W_18-1 [16]_aug2.npy,True,2
251014_141452_A35W_18-1 [16]_aug3,Loose,1,data\embeddings\Loose\251014_141452_A35W_18-1 [16]_aug3.npy,True,3
251014_141452_A35W_18-1 [16]_aug4,Loose,1,data\embeddings\Loose\251014_141452_A35W_18-1 [16]_aug4.npy,True,4
251014_141452_A35W_18-1 [16]_aug5,Loose,1,data\embeddings\Loose\251014_141452_A35W_18-1 [16]_aug5.npy,True,5
251014_141452_A35W_19-2 [16]_aug1,Loose,2,data\embeddings\Loose\251014_141452_A35W_19-2 [16]_aug1.npy,True,1
251014_141452_A35W_19-2 [16]_aug2,Loose,2,data\embeddings\Loose\251014_141452_A35W_19-2 [16]_aug2.npy,True,2
251014_141452_A35W_19-2 [16]_aug3,Loose,2,data\embeddings\Loose\251014_141452_A35W_19-2 [16]_aug3.npy,True,3
251014_141452_A35W_19-2 [16]_aug4,Loose,2,data\embeddings\Loose\251014_141452_A35W_19-2 [16]_aug4.npy,True,4
251014_141452_A35W_19-2 [16]_aug5,Loose,2,data\embeddings\Loose\251014_141452_A35W_19-2 [16]_aug5.npy,True,5
251014_141452_A35W_21-3 [262144]_aug1,Loose,0,data\embeddings\Loose\251014_141452_A35W_21-3 [262144]_aug1.npy,True,1
251014_141452_A35W_21-3 [262144]_aug2,Loose,0,data\embeddings\Loose\251014_141452_A35W_21-3 [262144]_aug2.npy,True,2
251014_141452_A35W_21-3 [262144]_aug3,Loose,0,data\embeddings\Loose\251014_141452_A35W_21-3 [262144]_aug3.npy,True,3
251014_141452_A35W_21-3 [262144]_aug4,Loose,0,data\embeddings\Loose\251014_141452_A35W_21-3 [262144]_aug4.npy,True,4
251014_141452_A35W_21-3 [262144]_aug5,Loose,0,data\embeddings\Loose\251014_141452_A35W_21-3 [262144]_aug5.npy,True,5
251014_141452_A35W_25-3 [262144]_aug1,Loose,3,data\embeddings\Loose\251014_141452_A35W_25-3 [262144]_aug1.npy,True,1
251014_141452_A35W_25-3 [262144]_aug2,Loose,3,data\embeddings\Loose\251014_141452_A35W_25-3 [262144]_aug2.npy,True,2
251014_141452_A35W_25-3 [262144]_aug3,Loose,3,data\embeddings\Loose\251014_141452_A35W_25-3 [262144]_aug3.npy,True,3
251014_141452_A35W_25-3 [262144]_aug4,Loose,3,data\embeddings\Loose\251014_141452_A35W_25-3 [262144]_aug4.npy,True,4
251014_141452_A35W_25-3 [262144]_aug5,Loose,3,data\embeddings\Loose\251014_141452_A35W_25-3 [262144]_aug5.npy,True,5
251014_141452_A35W_26-1 [16]_aug1,Loose,3,data\embeddings\Loose\251014_141452_A35W_26-1 [16]_aug1.npy,True,1
251014_141452_A35W_26-1 [16]_aug2,Loose,3,data\embeddings\Loose\251014_141452_A35W_26-1 [16]_aug2.npy,True,2
251014_141452_A35W_26-1 [16]_aug3,Loose,3,data\embeddings\Loose\251014_141452_A35W_26-1 [16]_aug3.npy,True,3
251014_141452_A35W_26-1 [16]_aug4,Loose,3,data\embeddings\Loose\251014_141452_A35W_26-1 [16]_aug4.npy,True,4
251014_141452_A35W_26-1 [16]_aug5,Loose,3,data\embeddings\Loose\251014_141452_A35W_26-1 [16]_aug5.npy,True,5
251014_141452_A35W_27-1 [16]_aug1,Loose,0,data\embeddings\Loose\251014_141452_A35W_27-1 [16]_aug1.npy,True,1
251014_141452_A35W_27-1 [16]_aug2,Loose,0,data\embeddings\Loose\251014_141452_A35W_27-1 [16]_aug2.npy,True,2
251014_141452_A35W_27-1 [16]_aug3,Loose,0,data\embeddings\Loose\251014_141452_A35W_27-1 [16]_aug3.npy,True,3
251014_141452_A35W_27-1 [16]_aug4,Loose,0,data\embeddings\Loose\251014_141452_A35W_27-1 [16]_aug4.npy,True,4
251014_141452_A35W_27-1 [16]_aug5,Loose,0,data\embeddings\Loose\251014_141452_A35W_27-1 [16]_aug5.npy,True,5
251014_141452_A35W_28-3 [262144]_aug1,Loose,2,data\embeddings\Loose\251014_141452_A35W_28-3 [262144]_aug1.npy,True,1
251014_141452_A35W_28-3 [262144]_aug2,Loose,2,data\embeddings\Loose\251014_141452_A35W_28-3 [262144]_aug2.npy,True,2
251014_141452_A35W_28-3 [262144]_aug3,Loose,2,data\embeddings\Loose\251014_141452_A35W_28-3 [262144]_aug3.npy,True,3
251014_141452_A35W_28-3 [262144]_aug4,Loose,2,data\embeddings\Loose\251014_141452_A35W_28-3 [262144]_aug4.npy,True,4
251014_141452_A35W_28-3 [262144]_aug5,Loose,2,data\embeddings\Loose\251014_141452_A35W_28-3 [262144]_aug5.npy,True,5
251014_141452_A35W_4-3 [262144]_aug1,Loose,0,data\embeddings\Loose\251014_141452_A35W_4-3 [262144]_aug1.npy,True,1
251014_141452_A35W_4-3 [262144]_aug2,Loose,0,data\embeddings\Loose\251014_141452_A35W_4-3 [262144]_aug2.npy,True,2
251014_141452_A35W_4-3 [262144]_aug3,Loose,0,data\embeddings\Loose\251014_141452_A35W_4-3 [262144]_aug3.npy,True,3
251014_141452_A35W_4-3 [262144]_aug4,Loose,0,data\embeddings\Loose\251014_141452_A35W_4-3 [262144]_aug4.npy,True,4
251014_141452_A35W_4-3 [262144]_aug5,Loose,0,data\embeddings\Loose\251014_141452_A35W_4-3 [262144]_aug5.npy,True,5
251014_141452_A35W_5-3 [262144]_aug1,Loose,0,data\embeddings\Loose\251014_141452_A35W_5-3 [262144]_aug1.npy,True,1
251014_141452_A35W_5-3 [262144]_aug2,Loose,0,data\embeddings\Loose\251014_141452_A35W_5-3 [262144]_aug2.npy,True,2
251014_141452_A35W_5-3 [262144]_aug3,Loose,0,data\embeddings\Loose\251014_141452_A35W_5-3 [262144]_aug3.npy,True,3
251014_141452_A35W_5-3 [262144]_aug4,Loose,0,data\embeddings\Loose\251014_141452_A35W_5-3 [262144]_aug4.npy,True,4
251014_141452_A35W_5-3 [262144]_aug5,Loose,0,data\embeddings\Loose\251014_141452_A35W_5-3 [262144]_aug5.npy,True,5
251014_141452_A35W_7-1 [1024]_aug1,Loose,3,data\embeddings\Loose\251014_141452_A35W_7-1 [1024]_aug1.npy,True,1
251014_141452_A35W_7-1 [1024]_aug2,Loose,3,data\embeddings\Loose\251014_141452_A35W_7-1 [1024]_aug2.npy,True,2
251014_141452_A35W_7-1 [1024]_aug3,Loose,3,data\embeddings\Loose\251014_141452_A35W_7-1 [1024]_aug3.npy,True,3
251014_141452_A35W_7-1 [1024]_aug4,Loose,3,data\embeddings\Loose\251014_141452_A35W_7-1 [1024]_aug4.npy,True,4
251014_141452_A35W_7-1 [1024]_aug5,Loose,3,data\embeddings\Loose\251014_141452_A35W_7-1 [1024]_aug5.npy,True,5
251014_141452_A35W_9-1 [16]_aug1,Loose,1,data\embeddings\Loose\251014_141452_A35W_9-1 [16]_aug1.npy,True,1
251014_141452_A35W_9-1 [16]_aug2,Loose,1,data\embeddings\Loose\251014_141452_A35W_9-1 [16]_aug2.npy,True,2
251014_141452_A35W_9-1 [16]_aug3,Loose,1,data\embeddings\Loose\251014_141452_A35W_9-1 [16]_aug3.npy,True,3
251014_141452_A35W_9-1 [16]_aug4,Loose,1,data\embeddings\Loose\251014_141452_A35W_9-1 [16]_aug4.npy,True,4
251014_141452_A35W_9-1 [16]_aug5,Loose,1,data\embeddings\Loose\251014_141452_A35W_9-1 [16]_aug5.npy,True,5
251016_140741_A35W_10-2 [16384]_aug1,Loose,2,data\embeddings\Loose\251016_140741_A35W_10-2 [16384]_aug1.npy,True,1
251016_140741_A35W_10-2 [16384]_aug2,Loose,2,data\embeddings\Loose\251016_140741_A35W_10-2 [16384]_aug2.npy,True,2
251016_140741_A35W_10-2 [16384]_aug3,Loose,2,data\embeddings\Loose\251016_140741_A35W_10-2 [16384]_aug3.npy,True,3
251016_140741_A35W_10-2 [16384]_aug4,Loose,2,data\embeddings\Loose\251016_140741_A35W_10-2 [16384]_aug4.npy,True,4
251016_140741_A35W_10-2 [16384]_aug5,Loose,2,data\embeddings\Loose\251016_140741_A35W_10-2 [16384]_aug5.npy,True,5
251016_140741_A35W_11-3 [262144]_aug1,Loose,3,data\embeddings\Loose\251016_140741_A35W_11-3 [262144]_aug1.npy,True,1
251016_140741_A35W_11-3 [262144]_aug2,Loose,3,data\embeddings\Loose\251016_140741_A35W_11-3 [262144]_aug2.npy,True,2
251016_140741_A35W_11-3 [262144]_aug3,Loose,3,data\embeddings\Loose\251016_140741_A35W_11-3 [262144]_aug3.npy,True,3
251016_140741_A35W_11-3 [262144]_aug4,Loose,3,data\embeddings\Loose\251016_140741_A35W_11-3 [262144]_aug4.npy,True,4
251016_140741_A35W_11-3 [262144]_aug5,Loose,3,data\embeddings\Loose\251016_140741_A35W_11-3 [262144]_aug5.npy,True,5
251016_140741_A35W_15-2 [16]_aug1,Loose,2,data\embeddings\Loose\251016_140741_A35W_15-2 [16]_aug1.npy,True,1
251016_140741_A35W_15-2 [16]_aug2,Loose,2,data\embeddings\Loose\251016_140741_A35W_15-2 [16]_aug2.npy,True,2
251016_140741_A35W_15-2 [16]_aug3,Loose,2,data\embeddings\Loose\251016_140741_A35W_15-2 [16]_aug3.npy,True,3
251016_140741_A35W_15-2 [16]_aug4,Loose,2,data\embeddings\Loose\251016_140741_A35W_15-2 [16]_aug4.npy,True,4
251016_140741_A35W_15-2 [16]_aug5,Loose,2,data\embeddings\Loose\251016_140741_A35W_15-2 [16]_aug5.npy,True,5
251016_140741_A35W_16-1 [16]_aug1,Loose,1,data\embeddings\Loose\251016_140741_A35W_16-1 [16]_aug1.npy,True,1
251016_140741_A35W_16-1 [16]_aug2,Loose,1,data\embeddings\Loose\251016_140741_A35W_16-1 [16]_aug2.npy,True,2
251016_140741_A35W_16-1 [16]_aug3,Loose,1,data\embeddings\Loose\251016_140741_A35W_16-1 [16]_aug3.npy,True,3
251016_140741_A35W_16-1 [16]_aug4,Loose,1,data\embeddings\Loose\251016_140741_A35W_16-1 [16]_aug4.npy,True,4
251016_140741_A35W_16-1 [16]_aug5,Loose,1,data\embeddings\Loose\251016_140741_A35W_16-1 [16]_aug5.npy,True,5
251016_140741_A35W_17-1 [16]_aug1,Loose,3,data\embeddings\Loose\251016_140741_A35W_17-1 [16]_aug1.npy,True,1
251016_140741_A35W_17-1 [16]_aug2,Loose,3,data\embeddings\Loose\251016_140741_A35W_17-1 [16]_aug2.npy,True,2
251016_140741_A35W_17-1 [16]_aug3,Loose,3,data\embeddings\Loose\251016_140741_A35W_17-1 [16]_aug3.npy,True,3
251016_140741_A35W_17-1 [16]_aug4,Loose,3,data\embeddings\Loose\251016_140741_A35W_17-1 [16]_aug4.npy,True,4
251016_140741_A35W_17-1 [16]_aug5,Loose,3,data\embeddings\Loose\251016_140741_A35W_17-1 [16]_aug5.npy,True,5
251016_140741_A35W_21-1 [16]_aug1,Loose,0,data\embeddings\Loose\251016_140741_A35W_21-1 [16]_aug1.npy,True,1
251016_140741_A35W_21-1 [16]_aug2,Loose,0,data\embeddings\Loose\251016_140741_A35W_21-1 [16]_aug2.npy,True,2
251016_140741_A35W_21-1 [16]_aug3,Loose,0,data\embeddings\Loose\251016_140741_A35W_21-1 [16]_aug3.npy,True,3
251016_140741_A35W_21-1 [16]_aug4,Loose,0,data\embeddings\Loose\251016_140741_A35W_21-1 [16]_aug4.npy,True,4
251016_140741_A35W_21-1 [16]_aug5,Loose,0,data\embeddings\Loose\251016_140741_A35W_21-1 [16]_aug5.npy,True,5
251016_140741_A35W_22-1 [16]_aug1,Loose,2,data\embeddings\Loose\251016_140741_A35W_22-1 [16]_aug1.npy,True,1
